Month,Affiliate,Hits,Uniques,Installs,Registrations,FTD,PNL,In-Out,Our Profit,Aff Profit,ROI,ROAS,Clicks,Deposit count,Deposit sum
2025-02,742283,45,34,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,742244,39,28,0,8,2,2.16,14.13,1.12,1.03,1363.45,208.33,0,2,62.37
2025-02,742173,4,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,742127,20,13,0,4,1,17.52,17.35,9.1,8.41,206.23,208.25,0,1,17.35
2025-02,742072,108,108,0,0,0,155.46,99.59,93.09,62.36,159.69,249.27,0,5,99.61
2025-02,742037,167,153,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,742026,306,210,0,42,5,76.26,77.94,39.65,36.6,212.94,208.33,0,6,77.94
2025-02,742015,267,177,0,20,4,90.14,104.38,47.17,42.97,242.92,209.78,0,5,133.9
2025-02,741845,54,34,0,12,1,10.51,10.48,5.46,5.04,207.74,208.33,0,1,10.48
2025-02,741834,0,0,0,0,0,-273.67,-534.08,-273.67,0.0,0.0,0.0,0,0,0.0
2025-02,741722,11,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,741685,1,1,0,1,1,24.0,24.0,12.48,11.52,208.33,208.33,0,1,24.0
2025-02,741473,484,93,0,4,2,57.57,17.58,33.41,24.15,72.77,238.3,0,5,52.15
2025-02,741432,12,5,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,741426,89,63,0,11,8,1958.96,1977.26,855.16,1103.8,179.13,177.47,0,50,2691.1
2025-02,741384,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,741383,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,741357,6,1,0,0,1,288.33,287.49,149.93,138.4,207.73,208.33,0,9,323.34
2025-02,741345,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,741315,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,741270,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,741230,0,0,0,0,0,-116.15,-194.26,-119.12,2.97,-6530.01,-3904.45,0,0,0.0
2025-02,741029,13,8,0,4,4,858.6,874.52,445.57,413.02,211.73,207.88,0,12,874.52
2025-02,741016,642,312,0,17,4,268.8,288.87,135.78,133.01,217.17,202.08,0,13,325.78
2025-02,740905,7,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,740877,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,740831,2579,1030,0,134,44,4509.15,7754.43,2278.57,2230.57,347.64,202.15,0,194,9354.47
2025-02,740677,108,55,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,740524,212,113,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,740506,42,35,0,1,1,-40.35,264.84,-205.42,165.06,160.45,-24.45,0,22,387.85
2025-02,740499,10,10,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,740494,54,46,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,740471,4,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,740461,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,740451,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,740449,11,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,740443,7961,3988,0,449,133,8342.8,10318.56,3473.29,4869.51,211.9,171.33,0,696,24207.35
2025-02,740413,740,224,0,34,23,1392.91,1516.44,698.0,694.91,218.22,200.44,0,129,2624.36
2025-02,740178,3,1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,740165,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,740159,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,440823,6,4,0,2,1,1357.38,924.87,1190.83,166.54,555.31,815.0,0,29,1155.06
2025-02,440743,195,99,0,16,3,118.94,124.68,27.01,91.92,135.63,129.39,0,8,241.26
2025-02,440735,163,106,0,23,9,47.81,131.68,19.96,27.85,472.78,171.68,0,11,172.24
2025-02,440719,9,8,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,440649,0,0,0,0,0,16.05,0.0,11.55,4.49,0.0,357.25,0,0,0.0
2025-02,440572,51,9,0,5,0,101.47,-246.25,101.47,0.0,0.0,0.0,0,14,160.83
2025-02,440335,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,440271,5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,440258,76,48,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,440256,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,440156,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,439930,80,48,0,6,8,709.01,719.2,347.8,361.21,199.11,196.29,0,68,1738.97
2025-02,439916,9,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,439915,4,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,439831,170,68,0,16,1,4.9,10.0,2.54,2.35,425.17,208.33,0,1,10.0
2025-02,439821,8,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,439743,5,5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,439708,1271,545,0,76,25,879.34,1409.77,428.78,450.55,312.9,195.17,0,65,1751.2
2025-02,439629,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,439622,6,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,439572,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,439549,8,4,0,1,1,476.43,481.3,247.74,228.68,210.46,208.33,0,23,682.71
2025-02,439543,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,439510,15,5,0,1,0,176.76,176.13,78.98,97.77,180.14,180.78,0,17,176.13
2025-02,439504,17,6,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,439470,12,11,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,439287,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,439276,652,205,0,73,42,4480.36,4431.75,2348.9,2131.46,207.92,210.2,0,64,5256.67
2025-02,439273,2198,912,0,226,79,5160.12,5890.84,2401.08,2759.04,213.51,187.03,0,301,8967.58
2025-02,439259,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,439186,19,11,0,1,0,-20.1,-25.27,-20.1,0.0,0.0,0.0,0,1,689.08
2025-02,439137,0,0,0,0,0,259.4,261.4,134.88,124.51,209.94,208.33,0,2,261.4
2025-02,439083,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,438899,2,2,0,0,0,5.87,-21.1,5.87,0.0,0.0,0.0,0,0,0.0
2025-02,438876,1058,461,0,92,51,787.51,1453.85,-75.38,862.89,168.49,91.26,0,242,3370.78
2025-02,438710,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,438668,34,14,0,2,1,43.66,43.94,22.7,20.95,209.67,208.33,0,1,43.94
2025-02,438664,519,467,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,438660,11,9,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,438606,18,10,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,438558,386,197,0,25,11,700.25,1575.91,105.98,594.27,265.18,117.83,0,81,3062.18
2025-02,438543,814,415,0,54,16,301.81,539.83,114.56,187.24,288.3,161.18,0,29,670.54
2025-02,438521,1,1,0,0,0,51.85,-52.46,51.85,0.0,0.0,0.0,0,2,104.79
2025-02,438503,13,11,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,438497,86,54,0,8,0,-131.01,-10.41,-191.81,60.8,-17.12,-215.45,0,0,0.0
2025-02,438488,106,68,0,14,2,17.52,20.8,8.78,8.73,238.23,200.66,0,2,20.8
2025-02,438460,153,119,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,438407,10,7,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,438292,312,270,0,27,3,89.32,95.23,16.12,73.19,130.11,122.02,0,15,321.69
2025-02,438178,8,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,438121,21,12,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,438100,121,114,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,438090,10,10,0,1,0,0.09,0.0,0.04,0.04,0.0,208.33,0,0,0.0
2025-02,438084,168,82,0,14,10,348.57,1064.1,79.87,268.69,396.02,129.72,0,22,1826.35
2025-02,438061,3,3,0,0,0,3.68,0.0,1.91,1.76,0.0,208.33,0,0,0.0
2025-02,438054,13,4,0,0,0,2.84,3.41,2.84,0.0,0.0,0.0,0,8,83.0
2025-02,438053,670,295,0,33,7,516.65,247.68,377.28,139.37,177.71,370.69,0,35,1043.48
2025-02,438051,0,0,0,0,0,2.15,-10.33,1.98,0.16,-6348.29,1321.28,0,0,0.0
2025-02,438040,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,438016,46,30,0,6,5,324.48,397.21,181.39,143.09,277.58,226.76,0,24,607.16
2025-02,438008,0,0,0,0,0,17.22,0.0,11.46,5.75,0.0,299.15,0,0,0.0
2025-02,437972,87,79,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437934,0,0,0,0,0,-57.76,50.0,-57.76,0.0,0.0,0.0,0,1,50.0
2025-02,437877,12,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437844,72,40,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437841,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437833,31,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437830,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437827,1,1,0,0,0,110.76,110.75,57.59,53.16,208.32,208.33,0,4,110.75
2025-02,437813,0,0,0,0,2,56.99,71.67,27.88,29.11,246.2,195.8,0,3,71.67
2025-02,437805,431,329,0,11,0,36.32,17.35,20.87,15.44,112.36,235.21,0,3,137.94
2025-02,437804,17,9,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437802,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437775,5,0,0,0,1,32.94,21.08,17.27,15.67,134.51,210.23,0,3,31.41
2025-02,437752,16,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437659,545,371,0,69,5,6.44,63.77,1.4,5.03,1266.48,127.9,0,5,118.41
2025-02,437658,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437488,28,22,0,4,0,33.78,34.23,17.56,16.21,211.13,208.33,0,2,34.24
2025-02,437467,19,6,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437366,2374,1129,0,337,23,1240.34,1193.89,630.94,609.39,195.91,203.54,0,108,2883.39
2025-02,437365,370,263,0,123,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437362,382,184,0,30,4,-48.84,-39.89,-59.43,10.58,-376.76,-461.33,0,20,211.09
2025-02,437361,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437356,7,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437326,23,14,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437323,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437316,0,0,0,0,0,23.74,0.0,23.74,0.0,0.0,0.0,0,0,0.0
2025-02,437311,3,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437304,8,5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437296,31,20,0,5,1,39.09,40.2,20.32,18.76,214.22,208.33,0,4,68.03
2025-02,437292,42,19,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437288,53,41,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437278,10,9,0,0,0,1.34,-10.27,1.34,0.0,0.0,0.0,0,0,0.0
2025-02,437275,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437272,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437269,25,6,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437267,47,30,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437213,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,437197,0,0,0,0,0,-1.56,0.0,-1.56,0.0,0.0,0.0,0,0,0.0
2025-02,436946,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,436805,0,0,0,0,1,41.66,81.37,2.36,39.29,207.09,106.02,0,24,603.48
2025-02,436790,44,38,0,5,3,-65.21,-68.29,-91.01,25.79,-264.72,-252.79,0,24,332.42
2025-02,436594,11,6,0,0,0,57.61,51.99,29.95,27.65,188.01,208.33,0,5,52.0
2025-02,436593,13,11,0,0,0,2.64,80.63,-36.91,39.55,203.84,6.69,0,17,432.4
2025-02,436446,124,64,0,14,1,34.91,14.18,13.54,21.36,66.39,163.4,0,6,71.8
2025-02,436280,220,139,0,22,6,204.53,226.69,109.8,94.73,239.31,215.91,0,22,391.14
2025-02,436257,2003,1076,0,371,13,1312.97,1298.15,694.73,618.24,209.97,212.37,0,43,1856.83
2025-02,436187,16,14,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,436102,37,13,0,0,0,98.26,84.07,59.58,38.68,217.33,254.03,0,4,160.96
2025-02,435750,6,6,0,0,0,68.91,51.16,42.4,26.51,193.0,259.95,0,3,51.17
2025-02,435721,42,17,0,1,0,10.82,10.4,6.03,4.78,217.54,226.32,0,1,10.4
2025-02,435702,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,435541,227,146,0,14,7,757.84,876.75,369.0,388.83,225.48,194.9,0,68,2565.49
2025-02,435422,11,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,435185,5819,2164,0,257,104,27561.4,23297.88,18512.41,9048.98,257.46,304.58,0,907,37292.74
2025-02,435162,4823,3925,0,872,8,1060.32,1367.64,342.0,718.31,190.39,147.61,0,135,3868.22
2025-02,434900,18,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,434716,183,79,0,16,0,271.2,163.26,159.7,111.49,146.42,243.23,0,14,475.92
2025-02,434668,115,68,0,9,1,10.08,10.46,4.85,5.23,200.0,192.73,0,1,10.46
2025-02,434548,3,3,0,0,1,3.44,52.04,1.79,1.65,3147.36,208.33,0,1,52.04
2025-02,434512,3,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,434447,4,4,0,0,0,41.51,30.99,21.12,20.38,152.0,203.6,0,4,41.4
2025-02,434425,0,0,0,0,0,217.93,203.1,131.26,86.66,234.35,251.46,0,16,258.81
2025-02,434391,84,59,0,11,6,267.25,245.75,150.53,116.72,210.54,228.97,0,20,352.04
2025-02,434147,103,101,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,434122,116,82,0,10,6,257.89,295.48,95.23,162.66,181.65,158.55,0,24,683.45
2025-02,434089,0,0,0,0,0,7.25,0.0,4.64,2.61,0.0,277.78,0,0,0.0
2025-02,433957,752,429,0,36,31,4400.13,2925.67,2569.67,1830.45,159.83,240.38,0,195,6235.62
2025-02,433880,9,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,433689,152,103,0,15,1,10.42,10.46,5.19,5.23,200.0,199.24,0,1,10.46
2025-02,433621,12,11,0,1,0,16.84,24.48,12.04,4.79,510.72,351.35,0,4,45.3
2025-02,433618,477,296,0,57,9,433.92,578.16,204.36,229.55,251.86,189.03,0,17,580.89
2025-02,433553,75,45,0,12,5,475.72,267.43,337.05,138.67,192.86,343.06,0,48,1411.03
2025-02,433486,13,6,0,2,1,30.74,25.67,15.98,14.75,174.01,208.33,0,1,25.68
2025-02,433479,13,8,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,433466,45,30,0,4,1,9.78,27.88,5.08,4.69,593.9,208.33,0,2,27.88
2025-02,433464,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,433461,211,93,0,9,1,601.99,347.73,315.12,286.86,121.22,209.85,0,12,774.45
2025-02,433456,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,433454,83,46,0,10,3,180.82,184.01,75.48,105.34,174.68,171.65,0,20,305.59
2025-02,433443,8,8,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,433439,8,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,433422,75,45,0,8,1,95.54,113.93,48.08,47.45,240.08,201.33,0,7,124.93
2025-02,433370,624,233,0,46,14,838.18,495.03,519.76,318.42,155.46,263.23,0,54,1020.26
2025-02,433367,1,1,0,1,1,48.4,44.88,25.16,23.23,193.21,208.33,0,18,270.58
2025-02,433358,173,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,433352,67,42,0,4,1,35.13,38.25,18.27,16.86,226.78,208.33,0,5,76.85
2025-02,433314,330,211,0,22,3,390.08,467.32,200.9,189.17,247.03,206.2,0,8,607.82
2025-02,433223,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,433215,241,112,0,9,6,99.11,151.59,0.24,98.87,153.32,100.24,0,41,742.18
2025-02,433151,1842,1004,0,162,32,5038.17,5166.0,2250.28,2787.88,185.3,180.72,0,198,10485.39
2025-02,433037,16,9,0,1,1,-4.06,17.11,-4.06,0.0,0.0,0.0,0,1,17.11
2025-02,433018,81,56,0,5,3,894.53,711.81,468.35,426.17,167.02,209.9,0,104,4189.49
2025-02,432988,169,71,0,3,21,8988.62,9175.73,4442.44,4546.18,201.83,197.72,0,660,19193.27
2025-02,432905,25,15,0,3,0,404.77,417.83,212.66,192.1,217.5,210.7,0,77,987.08
2025-02,432812,7622,2913,0,880,352,6347.02,7195.83,2198.17,4148.84,173.44,152.98,0,798,15438.34
2025-02,432804,0,0,0,0,0,0.0,-10.93,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,432694,767,441,0,40,1,26.15,44.65,13.6,12.55,355.64,208.33,0,4,44.65
2025-02,432693,4893,2010,0,94,16,1171.16,1015.07,669.26,501.9,202.25,233.35,0,84,1765.52
2025-02,432678,1014,544,0,112,27,1546.0,1613.18,666.85,879.14,183.5,175.85,0,134,2339.69
2025-02,432640,84,46,0,11,3,51.36,51.62,16.13,35.22,146.56,145.79,0,10,103.39
2025-02,432582,397,199,0,39,6,1055.07,1017.6,540.93,514.13,197.93,205.21,0,26,1719.83
2025-02,432573,23,21,0,2,1,54.28,54.34,34.73,19.54,278.08,277.78,0,1,54.34
2025-02,432558,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,432509,261,86,0,12,7,475.32,478.4,232.11,243.21,196.7,195.44,0,32,569.83
2025-02,432507,60,34,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,432498,3,3,0,0,0,0.03,0.0,0.03,0.0,0.0,0.0,0,1,17.22
2025-02,432334,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,432291,87,71,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,432254,10,7,0,0,0,571.54,400.76,330.29,241.24,166.12,236.91,0,9,865.21
2025-02,432213,9,9,0,9,7,-133.04,-90.87,-307.12,174.07,-52.2,-76.43,0,107,2650.11
2025-02,431397,10123,4618,0,1231,100,23203.46,23161.42,11663.22,11540.23,200.7,201.07,0,809,29898.72
2025-02,431316,22,16,0,3,0,63.38,62.34,32.96,30.42,204.89,208.33,0,6,62.34
2025-02,431049,16,13,0,0,0,15.46,15.51,8.03,7.42,209.01,208.33,0,3,33.03
2025-02,430953,1242,619,0,78,11,1047.49,1354.23,443.48,604.01,224.21,173.42,0,22,1611.1
2025-02,428390,21,21,0,0,0,180.19,180.06,142.59,37.59,478.94,479.29,0,11,180.06
2025-02,428373,162,61,0,5,2,63.04,64.53,53.28,9.75,661.31,646.09,0,5,99.13
2025-02,428363,367,170,0,19,9,383.78,450.09,134.2,249.57,180.35,153.78,0,33,901.01
2025-02,427386,6,6,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-02,426956,15559,7367,0,1312,380,63481.45,67343.3,37587.42,25894.02,260.07,245.16,0,2891,122264.69
2025-03,752980,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752923,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752887,8,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752875,17,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752808,17,11,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752792,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752766,32,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752722,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752701,9,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752696,4,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752690,1,1,0,1,1,251.53,251.53,128.78,122.74,204.92,204.92,0,2,251.53
2025-03,752656,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752626,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752576,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752525,5,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752508,71,28,0,11,4,14.9,25.89,7.81,7.09,365.12,210.25,0,4,41.42
2025-03,752498,84,43,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752461,11,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752381,6,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752380,1236,255,0,79,21,297.46,603.14,148.11,149.35,403.84,199.17,0,23,782.99
2025-03,752376,4,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752354,51,29,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752316,1,1,0,1,1,-0.43,-0.54,-0.43,0.0,0.0,0.0,0,1,10.36
2025-03,752291,51,28,0,8,2,33.71,69.04,17.26,16.45,419.67,204.92,0,4,69.04
2025-03,752221,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752208,8,5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752207,5595,2235,0,335,163,14022.77,22618.75,6111.06,7911.71,285.89,177.24,0,364,25573.02
2025-03,752180,3,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752177,5,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752150,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752117,10,9,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752094,89,73,0,3,1,17.29,17.26,8.85,8.44,204.49,204.92,0,1,17.26
2025-03,752088,14,5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752086,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752071,17,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752045,7,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752035,59,40,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,752004,2,2,0,1,1,-40.81,-40.82,-40.81,0.0,0.0,0.0,0,1,100.0
2025-03,751980,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,751923,12,9,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,751882,67,34,0,11,9,239.11,412.21,122.42,116.69,353.25,204.92,0,19,498.64
2025-03,751881,4,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,751866,18,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,751815,13,7,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,751811,2,2,0,1,1,114.06,115.0,58.4,55.66,206.59,204.92,0,3,140.0
2025-03,751768,4,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,751738,5,2,0,2,1,-8.5,-8.2,-8.5,0.0,0.0,0.0,0,1,10.56
2025-03,751733,63,27,0,7,3,6.36,7.25,1.28,5.08,142.65,125.25,0,4,48.49
2025-03,751705,141,58,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,751686,71,28,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,751682,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-03,751669,1216,371,0,129,18,293.19,395.47,150.28,142.9,276.73,205.16,0,24,489.65
2025-03,751548,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
